"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0052652","GO:0052652","cyclic purine nucleotide metabolic process","4/448","29/17643",0.00589116147550247,0.0485059955919024,0.0392160871435642,"Adcy1/Adcy2/Rora/Atp2b2",4
"GO:0060402","GO:0060402","calcium ion transport into cytosol","4/448","29/17643",0.00589116147550247,0.0485059955919024,0.0392160871435642,"Slc8a1/Cacna2d1/Oga/Slc8a2",4
"GO:0140448","GO:0140448","signaling receptor ligand precursor processing","4/448","29/17643",0.00589116147550247,0.0485059955919024,0.0392160871435642,"Cpe/Scg5/Pcsk1n/Pcsk5",4
"GO:0030002","GO:0030002","intracellular monoatomic anion homeostasis","3/448","15/17643",0.00589436919566376,0.0485059955919024,0.0392160871435642,"Ckb/Slc12a5/Stk39",3
"GO:0044030","GO:0044030","regulation of DNA methylation","3/448","15/17643",0.00589436919566376,0.0485059955919024,0.0392160871435642,"Ftx/Parp1/Smarca5",3
"GO:0048308","GO:0048308","organelle inheritance","3/448","15/17643",0.00589436919566376,0.0485059955919024,0.0392160871435642,"Vps13b/Ywhaz/Mapk1",3
"GO:0048313","GO:0048313","Golgi inheritance","3/448","15/17643",0.00589436919566376,0.0485059955919024,0.0392160871435642,"Vps13b/Ywhaz/Mapk1",3
"GO:1901387","GO:1901387","positive regulation of voltage-gated calcium channel activity","3/448","15/17643",0.00589436919566376,0.0485059955919024,0.0392160871435642,"Cacnb2/Cacna2d1/Fgf14",3
"GO:1902950","GO:1902950","regulation of dendritic spine maintenance","3/448","15/17643",0.00589436919566376,0.0485059955919024,0.0392160871435642,"Cfl1/Prnp/Zfp804a",3
"GO:1901654","GO:1901654","response to ketone","9/448","130/17643",0.00596795554748402,0.0490121369557544,0.0396252918942259,"Hnrnpk/Rock2/Nr3c2/Arpc2/Hnrnpu/Klf9/Adcy2/Prkd1/Stk39",9
"GO:0061097","GO:0061097","regulation of protein tyrosine kinase activity","6/448","65/17643",0.00605153357968045,0.0495504037245498,0.0400604693656701,"Prnp/Aplp2/Grm5/Abi1/Fbxw7/Sh3bp5",6
"GO:0035264","GO:0035264","multicellular organism growth","12/448","204/17643",0.00605792463578425,0.0495504037245498,0.0400604693656701,"Mbd5/Cntnap2/H3f3b/Slc4a10/Rasal2/Dmd/Lncpint/Prickle1/Dlg1/Slc12a5/Celf1/Large1",12
"GO:0016197","GO:0016197","endosomal transport","13/448","230/17643",0.00608371616765942,0.0496304575004954,0.0401251911761462,"Acap2/Snap25/Vps13b/Reps1/Lrba/Tbc1d5/Cltc/Nsg1/Lyst/Caly/Reps2/Prepl/Lrrc7",13
"GO:2001233","GO:2001233","regulation of apoptotic signaling pathway","19/448","395/17643",0.00609217841637829,0.0496304575004954,0.0401251911761462,"Itm2c/Cx3cl1/Ddx3x/Dnaja1/Mif/Ppp2r1a/Grina/Hnrnpk/Faf1/Ppia/Ubb/Slc25a4/Scg2/Stk3/Bclaf1/Phip/Fbxw7/Parp1/Rb1cc1",19
"GO:0032872","GO:0032872","regulation of stress-activated MAPK cascade","11/448","179/17643",0.00612768058950735,0.0498196395824275,0.0402781409490664,"Pja2/Dnaja1/Plcb1/Ppia/Ptk2b/Grik2/Dlg1/Mapk1/Stk3/Rb1cc1/Stk39",11
