"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","comparison","Regulation","Viz"
6.40626496357559e-12,-0.43926867329199,0.662,0.612,1.60457718542678e-07,"Dock10","ExN_mDG","24hrvs1hr_SAL","Down","Sig"
6.42451096689076e-12,0.374489920175624,0.992,0.914,1.60914726187713e-07,"Cacna1c","ExN_mDG","24hrvs1hr_SAL","Up","Sig"
9.21327135277223e-12,0.651495508120417,0.939,0.719,2.30764807572886e-07,"Robo1","ExN_mDG","24hrvs1hr_SAL","Up","Sig"
1.11517911142541e-11,-0.877047056305968,0.303,0.331,2.79318912038722e-07,"Rora","ExN_mDG","24hrvs1hr_SAL","Down","Sig"
1.23667249042511e-11,0.350449339397912,0.992,0.93,3.09749358676776e-07,"Dcc","ExN_mDG","24hrvs1hr_SAL","Up","Sig"
2.01013063099371e-11,-0.412231767422064,0.948,0.909,5.03477419144994e-07,"Erc2","ExN_mDG","24hrvs1hr_SAL","Down","Sig"
2.27200872394425e-11,0.526925010813817,0.926,0.732,5.69070025086316e-07,"Hecw1","ExN_mDG","24hrvs1hr_SAL","Up","Sig"
2.33484507958811e-11,0.489852618504364,0.895,0.708,5.84808647084434e-07,"Epha4","ExN_mDG","24hrvs1hr_SAL","Up","Sig"
2.64186791495051e-11,0.33276020851933,0.936,0.807,6.61708656657655e-07,"Sema5a","ExN_mDG","24hrvs1hr_SAL","Up","Sig"
2.64718847960342e-11,0.635605800594529,0.634,0.31,6.63041298486268e-07,"Sema3e","ExN_mDG","24hrvs1hr_SAL","Up","Sig"
3.53169932588976e-11,-0.551456692324664,0.408,0.378,8.84584730155607e-07,"Iqgap2","ExN_mDG","24hrvs1hr_SAL","Down","Sig"
4.93993821557066e-11,1.3424402117781,0.479,0.167,1.23730632485398e-06,"Gm4258","ExN_mDG","24hrvs1hr_SAL","Up","Sig"
5.4908494169823e-11,0.624597179459233,0.851,0.549,1.37529305347156e-06,"Pak7","ExN_mDG","24hrvs1hr_SAL","Up","Sig"
5.78543928895143e-11,-0.620837770956179,0.423,0.409,1.44907897870367e-06,"Tmem132b","ExN_mDG","24hrvs1hr_SAL","Down","Sig"
6.82587732253638e-11,-1.11629884253968,0.448,0.518,1.70967749297569e-06,"Hspa8","ExN_mDG","24hrvs1hr_SAL","Down","Sig"
8.06264968489661e-11,-0.941435733960973,0.505,0.688,2.01945186657606e-06,"mt-Co3","ExN_mDG","24hrvs1hr_SAL","Down","Sig"
1.55948082208834e-10,-1.29576204857991,0.303,0.38,3.90603161508467e-06,"Hsp90aa1","ExN_mDG","24hrvs1hr_SAL","Down","Sig"
2.13028137253577e-10,-0.376306388590933,0.546,0.474,5.33571575379033e-06,"Pip5k1b","ExN_mDG","24hrvs1hr_SAL","Down","Sig"
2.5556002457264e-10,-1.32278783628372,0.252,0.279,6.4010119354709e-06,"Pitpnm2","ExN_mDG","24hrvs1hr_SAL","Down","Sig"
2.87015344040694e-10,-1.54076646657706,0.195,0.297,7.18887332218727e-06,"Gapdh","ExN_mDG","24hrvs1hr_SAL","Down","Sig"
2.90965010089909e-10,0.67543377044959,0.687,0.336,7.28780060772194e-06,"Usp29","ExN_mDG","24hrvs1hr_SAL","Up","Sig"
4.04739468493882e-10,0.264311501484721,0.998,0.966,1.01375094673663e-05,"Ank3","ExN_mDG","24hrvs1hr_SAL","Up","Sig"
4.32037526068272e-10,-1.45498279200711,0.221,0.328,1.0821243915432e-05,"H3f3b","ExN_mDG","24hrvs1hr_SAL","Down","Sig"
6.2966472213155e-10,0.404212590085988,0.943,0.768,1.57712122952289e-05,"Msra","ExN_mDG","24hrvs1hr_SAL","Up","Sig"
6.54493327067954e-10,1.0254792275774,0.557,0.211,1.6393094363071e-05,"Eps8","ExN_mDG","24hrvs1hr_SAL","Up","Sig"
7.01307735576485e-10,-0.340376897827196,0.762,0.693,1.75656548529842e-05,"Oxr1","ExN_mDG","24hrvs1hr_SAL","Down","Sig"
1.01132978908586e-09,-0.746419235991281,0.32,0.299,2.53307772272336e-05,"Zmat4","ExN_mDG","24hrvs1hr_SAL","Down","Sig"
1.13750923537827e-09,0.385070996034299,0.982,0.875,2.84911938185196e-05,"Ctnnd2","ExN_mDG","24hrvs1hr_SAL","Up","Sig"
1.17075615318228e-09,1.03652765117415,0.359,0.117,2.93239293687566e-05,"Sema3c","ExN_mDG","24hrvs1hr_SAL","Up","Sig"
1.20379191755794e-09,-0.342279969996989,0.938,0.924,3.01513761590737e-05,"Cacna1e","ExN_mDG","24hrvs1hr_SAL","Down","Sig"
1.20894138136517e-09,0.540089014553765,0.908,0.641,3.02803547790534e-05,"Slc8a1","ExN_mDG","24hrvs1hr_SAL","Up","Sig"
1.42270299496316e-09,-0.57549357654455,0.467,0.417,3.56344419148424e-05,"Cdk17","ExN_mDG","24hrvs1hr_SAL","Down","Sig"
1.45792596591363e-09,-0.621212796946534,0.48,0.448,3.65166716682388e-05,"Ano3","ExN_mDG","24hrvs1hr_SAL","Down","Sig"
1.72675607767964e-09,0.921671842424888,0.49,0.201,4.32500594776418e-05,"Bach2","ExN_mDG","24hrvs1hr_SAL","Up","Sig"
1.80337096592866e-09,-0.669534046053519,0.33,0.362,4.51690325836152e-05,"Galnt13","ExN_mDG","24hrvs1hr_SAL","Down","Sig"
2.04605757699738e-09,-0.741348734801848,0.377,0.352,5.12476041310533e-05,"Pja2","ExN_mDG","24hrvs1hr_SAL","Down","Sig"
2.07481065849248e-09,-0.553337098611254,0.716,0.682,5.19677825632611e-05,"App","ExN_mDG","24hrvs1hr_SAL","Down","Sig"
2.42908564729039e-09,-0.353303786861645,0.898,0.836,6.08413082076824e-05,"Nav3","ExN_mDG","24hrvs1hr_SAL","Down","Sig"
2.82134685149759e-09,0.226468309571467,0.998,0.992,7.06662745894601e-05,"Nrxn1","ExN_mDG","24hrvs1hr_SAL","Up","Sig"
2.85740392008668e-09,-1.17076437394037,0.328,0.349,7.15693959864112e-05,"Ntng1","ExN_mDG","24hrvs1hr_SAL","Down","Sig"
2.98741445192034e-09,0.222378681805551,0.702,0.654,7.48257697772487e-05,"Frmpd4","ExN_mDG","24hrvs1hr_SAL","Up","Sig"
5.69885921133091e-09,0.782877695650489,0.487,0.203,0.000142739326666205,"Klf7","ExN_mDG","24hrvs1hr_SAL","Up","Sig"
6.55498647075015e-09,0.809213541942152,0.384,0.161,0.000164182746132879,"Frmd3","ExN_mDG","24hrvs1hr_SAL","Up","Sig"
1.20430921589071e-08,-0.811027216705745,0.425,0.432,0.000301643329304145,"Trim2","ExN_mDG","24hrvs1hr_SAL","Down","Sig"
1.30799765046919e-08,-0.892322058509553,0.446,0.477,0.000327614171513017,"Calm1","ExN_mDG","24hrvs1hr_SAL","Down","Sig"
1.4895737515919e-08,0.488604017180731,0.587,0.294,0.000373093537561224,"Pde4b","ExN_mDG","24hrvs1hr_SAL","Up","Sig"
2.21545313641316e-08,-0.547312592358779,0.57,0.513,0.000554904547077404,"Ssbp2","ExN_mDG","24hrvs1hr_SAL","Down","Sig"
2.26625009382455e-08,-0.547727706823997,0.648,0.573,0.000567627661000234,"Lyst","ExN_mDG","24hrvs1hr_SAL","Down","Sig"
3.60087341569205e-08,-1.10019589734373,0.37,0.516,0.000901910764428388,"mt-Co1","ExN_mDG","24hrvs1hr_SAL","Down","Sig"
3.72391789794026e-08,-0.474501400902957,0.772,0.708,0.000932729715897098,"Plppr4","ExN_mDG","24hrvs1hr_SAL","Down","Sig"
4.03596034991284e-08,-0.868170757729384,0.375,0.357,0.00101088698884267,"Eif4a2","ExN_mDG","24hrvs1hr_SAL","Down","Sig"
4.09919089315426e-08,0.686629006884951,0.707,0.352,0.00102672434300835,"Sorcs2","ExN_mDG","24hrvs1hr_SAL","Up","Sig"
4.86485447697964e-08,-0.661925706607065,0.548,0.479,0.00121850010084909,"Rapgef2","ExN_mDG","24hrvs1hr_SAL","Down","Sig"
5.69731720876699e-08,0.598454836138945,0.593,0.299,0.00142700704127987,"Ppp1r14c","ExN_mDG","24hrvs1hr_SAL","Up","Sig"
7.26142145468943e-08,-0.493262407158987,0.928,0.924,0.00181876823175606,"Akt3","ExN_mDG","24hrvs1hr_SAL","Down","Sig"
8.22627270834884e-08,0.357423093559491,0.984,0.88,0.00206043452526013,"Gm26871","ExN_mDG","24hrvs1hr_SAL","Up","Sig"
1.06572511719907e-07,-1.12233498836664,0.377,0.479,0.0026693217010485,"Tubb2b","ExN_mDG","24hrvs1hr_SAL","Down","Sig"
1.17213516697418e-07,-0.800268350698641,0.434,0.375,0.00293584695272023,"Ywhaz","ExN_mDG","24hrvs1hr_SAL","Down","Sig"
1.1781774958866e-07,-0.295576529968274,0.59,0.497,0.00295098117394716,"Maml2","ExN_mDG","24hrvs1hr_SAL","Down","Sig"
1.47959853095708e-07,1.35359760269549,0.37,0.122,0.00370595044048819,"Elovl6","ExN_mDG","24hrvs1hr_SAL","Up","Sig"
1.63996775814716e-07,-1.02734662967543,0.387,0.451,0.00410762724383119,"Atp5b","ExN_mDG","24hrvs1hr_SAL","Down","Sig"
1.7595406058217e-07,0.351143181636325,0.864,0.828,0.00440712135540162,"Opcml","ExN_mDG","24hrvs1hr_SAL","Up","Sig"
1.8280658039876e-07,0.812372707491396,0.643,0.302,0.00457875641924774,"Chrm3","ExN_mDG","24hrvs1hr_SAL","Up","Sig"
1.86530191863269e-07,0.673137917138332,0.584,0.276,0.00467202171559929,"Mpp6","ExN_mDG","24hrvs1hr_SAL","Up","Sig"
2.18715807820104e-07,0.588908894589632,0.769,0.411,0.00547817483847013,"Foxn3","ExN_mDG","24hrvs1hr_SAL","Up","Sig"
2.77328089900286e-07,-0.244766017542512,0.866,0.755,0.00694623666773247,"Sntg1","ExN_mDG","24hrvs1hr_SAL","Down","Sig"
2.77937999604304e-07,-0.216536621363722,0.887,0.823,0.006961513076089,"Large1","ExN_mDG","24hrvs1hr_SAL","Down","Sig"
3.07593510532329e-07,1.0779890604023,0.533,0.211,0.00770429465830326,"Lin7a","ExN_mDG","24hrvs1hr_SAL","Up","Sig"
3.45730307272473e-07,0.271281214845257,0.934,0.786,0.00865950700625363,"Cntnap5a","ExN_mDG","24hrvs1hr_SAL","Up","Sig"
3.70592093866748e-07,-0.37367864408819,0.6,0.544,0.00928222017508044,"Rims2","ExN_mDG","24hrvs1hr_SAL","Down","Sig"
3.79440507775917e-07,0.269945574970083,0.843,0.612,0.00950384639826339,"Nrp1","ExN_mDG","24hrvs1hr_SAL","Up","Sig"
3.80414797700251e-07,0.321137765449432,0.989,0.917,0.00952824943799819,"Ank2","ExN_mDG","24hrvs1hr_SAL","Up","Sig"
4.21267283242201e-07,-0.540153458378356,0.349,0.307,0.0105514816433674,"Cpne4","ExN_mDG","24hrvs1hr_SAL","Down","Sig"
4.43334964060579e-07,0.327821736737253,0.995,0.938,0.0111042108448253,"Ccser1","ExN_mDG","24hrvs1hr_SAL","Up","Sig"
4.91053146941362e-07,-0.676640689977383,0.315,0.284,0.0122994081714403,"Zbtb16","ExN_mDG","24hrvs1hr_SAL","Down","Sig"
5.89178129803932e-07,-0.666198240568194,0.51,0.482,0.0147571446171991,"Calm2","ExN_mDG","24hrvs1hr_SAL","Down","Sig"
6.15111809631045e-07,0.709201515705276,0.513,0.25,0.0154067054958288,"Ablim3","ExN_mDG","24hrvs1hr_SAL","Up","Sig"
6.72112451101798e-07,-0.205615915635639,0.807,0.724,0.0168344005627467,"Dok6","ExN_mDG","24hrvs1hr_SAL","Down","Sig"
6.86852819894075e-07,-0.685055699085467,0.516,0.505,0.0172036025798869,"Ndrg4","ExN_mDG","24hrvs1hr_SAL","Down","Sig"
8.79678261952596e-07,0.235884149543356,0.99,0.945,0.0220333014271267,"Ncam2","ExN_mDG","24hrvs1hr_SAL","Up","Sig"
9.23392765491878e-07,0.41211942014142,0.659,0.388,0.0231282185972751,"Plxna2","ExN_mDG","24hrvs1hr_SAL","Up","Sig"
9.56055804296187e-07,-0.63219503450996,0.39,0.349,0.0239463297302066,"Cltc","ExN_mDG","24hrvs1hr_SAL","Down","Sig"
9.95288990962209e-07,-0.701482757003679,0.325,0.286,0.0249290033566304,"Rogdi","ExN_mDG","24hrvs1hr_SAL","Down","Sig"
1.0740322029798e-06,-1.07298889361048,0.282,0.339,0.0269012845880349,"Stmn3","ExN_mDG","24hrvs1hr_SAL","Down","Sig"
1.20653109635563e-06,0.243990067719685,0.657,0.404,0.0302199843704195,"Fgf13","ExN_mDG","24hrvs1hr_SAL","Up","Sig"
1.27128858289511e-06,-0.3599542830494,0.766,0.727,0.0318419651357737,"Grm1","ExN_mDG","24hrvs1hr_SAL","Down","Sig"
1.30229562015403e-06,0.745846295512243,0.467,0.221,0.0326185983979981,"Dleu2","ExN_mDG","24hrvs1hr_SAL","Up","Sig"
1.33759107630878e-06,-0.397280835675464,0.393,0.294,0.033502643688306,"Hectd2","ExN_mDG","24hrvs1hr_SAL","Down","Sig"
1.34022754111888e-06,0.311614815642297,0.613,0.367,0.0335686792224047,"Sh3kbp1","ExN_mDG","24hrvs1hr_SAL","Up","Sig"
1.44459845368904e-06,-0.281556225309236,0.787,0.685,0.0361828574695493,"Slc4a4","ExN_mDG","24hrvs1hr_SAL","Down","Sig"
1.48893155472999e-06,-0.626817154998581,0.392,0.352,0.0372932686513221,"B230209E15Rik","ExN_mDG","24hrvs1hr_SAL","Down","Sig"
1.51985610863739e-06,-0.789530461792313,0.557,0.586,0.0380678359530407,"Atp1a3","ExN_mDG","24hrvs1hr_SAL","Down","Sig"
1.52869512915691e-06,-0.270564239269638,0.869,0.753,0.0382892268999931,"Cttnbp2","ExN_mDG","24hrvs1hr_SAL","Down","Sig"
1.71734023874845e-06,-0.598383460917895,0.352,0.305,0.0430142209599323,"Nme7","ExN_mDG","24hrvs1hr_SAL","Down","Sig"
1.89073392015796e-06,-0.57715456894084,0.451,0.43,0.0473572124981965,"Ptk2b","ExN_mDG","24hrvs1hr_SAL","Down","Sig"
1.98471661882497e-06,-1.20900914237874,0.249,0.271,0.0497111971517089,"Prnp","ExN_mDG","24hrvs1hr_SAL","Down","Sig"
1.82739387554232e-33,1.71160102777831,0.656,0.326,4.57707344007085e-29,"Adarb2","ExN_mDG","PTZvsSAL_1hr","Up","Sig"
6.87028758136027e-19,-0.497421417490019,0.952,0.865,1.72080093050331e-14,"Meg3","ExN_mDG","PTZvsSAL_1hr","Down","Sig"
1.2220774028348e-18,-0.352828116488035,0.974,0.987,3.06093727088032e-14,"Negr1","ExN_mDG","PTZvsSAL_1hr","Down","Sig"
3.72852765604101e-18,-0.606988623119408,0.826,0.859,9.33884322008592e-14,"AY036118","ExN_mDG","PTZvsSAL_1hr","Down","Sig"
1.04051447537392e-15,-0.328729514003128,0.996,0.997,2.60617660646906e-11,"Gm42418","ExN_mDG","PTZvsSAL_1hr","Down","Sig"
4.15901527417462e-14,-0.749045224028367,0.584,0.607,1.04170855572252e-09,"Actb","ExN_mDG","PTZvsSAL_1hr","Down","Sig"
4.41421196806108e-14,-0.60456033342627,0.872,0.852,1.10562767164026e-09,"Ddx5","ExN_mDG","PTZvsSAL_1hr","Down","Sig"
1.00266836459983e-13,-0.605682077129254,0.588,0.719,2.5113834528132e-09,"Robo1","ExN_mDG","PTZvsSAL_1hr","Down","Sig"
1.06093064771361e-13,0.903538444737391,0.854,0.63,2.65731299332829e-09,"Rasal2","ExN_mDG","PTZvsSAL_1hr","Up","Sig"
1.11834476087146e-13,0.992262375073186,0.552,0.253,2.80111812255475e-09,"Tanc1","ExN_mDG","PTZvsSAL_1hr","Up","Sig"
1.88286064397743e-13,-0.601222134633885,0.485,0.659,4.71600105497028e-09,"Galntl6","ExN_mDG","PTZvsSAL_1hr","Down","Sig"
2.39074018787021e-13,-0.536803464606413,0.652,0.641,5.98808694855851e-09,"Rian","ExN_mDG","PTZvsSAL_1hr","Down","Sig"
8.92956472570603e-13,-0.916114146167541,0.521,0.555,2.23658807684759e-08,"Gm47283","ExN_mDG","PTZvsSAL_1hr","Down","Sig"
2.70015757151816e-11,-0.554587935047241,0.644,0.688,6.76308466938154e-07,"Nrg1","ExN_mDG","PTZvsSAL_1hr","Down","Sig"
3.94635665060328e-11,-0.398031978840133,0.876,0.878,9.88443950276603e-07,"March1","ExN_mDG","PTZvsSAL_1hr","Down","Sig"
4.51422584077887e-11,1.00564436436064,0.717,0.427,1.13067814633988e-06,"Diaph2","ExN_mDG","PTZvsSAL_1hr","Up","Sig"
2.79742405583038e-10,-0.581015528775507,0.251,0.289,7.00670803263834e-06,"Ntm","ExN_mDG","PTZvsSAL_1hr","Down","Sig"
3.41023094802867e-10,-1.11181846506147,0.252,0.318,8.5416054555274e-06,"Las1l","ExN_mDG","PTZvsSAL_1hr","Down","Sig"
3.4279747419304e-10,0.307671040617587,0.992,0.977,8.58604833611306e-06,"Ppfia2","ExN_mDG","PTZvsSAL_1hr","Up","Sig"
3.90780598552716e-10,0.802300545680501,0.739,0.521,9.78788165194988e-06,"Syne1","ExN_mDG","PTZvsSAL_1hr","Up","Sig"
4.89236157012766e-10,-0.458680165676138,0.541,0.641,1.22538980246987e-05,"Slc8a1","ExN_mDG","PTZvsSAL_1hr","Down","Sig"
9.9206988695549e-10,0.698566530945265,0.936,0.786,2.48483744585741e-05,"Kctd16","ExN_mDG","PTZvsSAL_1hr","Up","Sig"
1.60485796514713e-09,-0.513618355126057,0.674,0.708,4.01968774530401e-05,"Ptprg","ExN_mDG","PTZvsSAL_1hr","Down","Sig"
1.84309120552283e-09,-0.233873080544805,0.994,1,4.61639054247303e-05,"Dab1","ExN_mDG","PTZvsSAL_1hr","Down","Sig"
2.1573772774123e-09,-0.695622465782904,0.415,0.576,5.40358286673459e-05,"Pcdh15","ExN_mDG","PTZvsSAL_1hr","Down","Sig"
8.29639646822982e-09,0.753427818735794,0.546,0.279,0.000207799842339752,"Pitpnm2","ExN_mDG","PTZvsSAL_1hr","Up","Sig"
1.00367302597699e-08,-0.494051660728919,0.632,0.628,0.000251389982816457,"Celf4","ExN_mDG","PTZvsSAL_1hr","Down","Sig"
1.59703886579071e-08,0.425075110990687,0.962,0.909,0.000400010324714598,"Erc2","ExN_mDG","PTZvsSAL_1hr","Up","Sig"
1.64106557724622e-08,0.324483423924608,0.996,0.992,0.00041103769513286,"Lrrtm4","ExN_mDG","PTZvsSAL_1hr","Up","Sig"
2.44799913505583e-08,-0.41743711554646,0.638,0.633,0.000613150343357434,"Kcnh7","ExN_mDG","PTZvsSAL_1hr","Down","Sig"
2.50083415706685e-08,0.833330440106618,0.604,0.352,0.000626383931320534,"Wipf3","ExN_mDG","PTZvsSAL_1hr","Up","Sig"
2.99563491870346e-08,0.480857137002114,0.934,0.857,0.000750316678087656,"Kcnj3","ExN_mDG","PTZvsSAL_1hr","Up","Sig"
3.12696251201902e-08,-0.285528946023718,0.579,0.685,0.000783210300385404,"Cwc22","ExN_mDG","PTZvsSAL_1hr","Down","Sig"
3.26654551500325e-08,-0.928950666769015,0.351,0.422,0.000818171655142865,"Nav1","ExN_mDG","PTZvsSAL_1hr","Down","Sig"
3.85785906444361e-08,-0.232711798103133,0.944,0.891,0.000966277959871191,"Slit3","ExN_mDG","PTZvsSAL_1hr","Down","Sig"
4.05859352349101e-08,-0.769383186376122,0.669,0.74,0.00101655591982879,"Tuba1a","ExN_mDG","PTZvsSAL_1hr","Down","Sig"
4.08673404441122e-08,-0.420841307508853,0.978,0.964,0.00102360427610368,"Tcf4","ExN_mDG","PTZvsSAL_1hr","Down","Sig"
5.50865438572992e-08,-0.345008942056065,0.618,0.583,0.00137975266399377,"Ptprn2","ExN_mDG","PTZvsSAL_1hr","Down","Sig"
5.56749307492861e-08,-0.908840548259917,0.238,0.284,0.00139448999047737,"Mirg","ExN_mDG","PTZvsSAL_1hr","Down","Sig"
6.72784961101468e-08,-0.260626536386441,0.677,0.615,0.00168512449207085,"Eml6","ExN_mDG","PTZvsSAL_1hr","Down","Sig"
6.78344104942968e-08,-0.324217731200869,0.545,0.44,0.00169904847965065,"Pcnx","ExN_mDG","PTZvsSAL_1hr","Down","Sig"
7.70299442959128e-08,-0.597122623725821,0.491,0.474,0.00192936901477973,"Rasa1","ExN_mDG","PTZvsSAL_1hr","Down","Sig"
8.09584011316202e-08,-0.678012397277655,0.458,0.549,0.00202776507314369,"Plppr1","ExN_mDG","PTZvsSAL_1hr","Down","Sig"
8.36859532159665e-08,0.545438033698297,0.922,0.745,0.00209608207020031,"Cacna2d1","ExN_mDG","PTZvsSAL_1hr","Up","Sig"
8.50009570833292e-08,0.651088097950258,0.825,0.633,0.00212901897206615,"Robo2","ExN_mDG","PTZvsSAL_1hr","Up","Sig"
9.43993505216025e-08,0.588901894197735,0.335,0.138,0.00236442053251458,"Xist","ExN_mDG","PTZvsSAL_1hr","Up","Sig"
1.09641024411022e-07,0.911204070722481,0.592,0.341,0.00274617873842287,"St18","ExN_mDG","PTZvsSAL_1hr","Up","Sig"
1.10132221734496e-07,-0.728872528770226,0.389,0.406,0.00275848175778391,"Cpt1c","ExN_mDG","PTZvsSAL_1hr","Down","Sig"
1.22409376114825e-07,-0.529196557013318,0.325,0.286,0.00306598764354801,"Cmss1","ExN_mDG","PTZvsSAL_1hr","Down","Sig"
1.39649504706357e-07,-0.464277600376455,0.674,0.719,0.00349780114438013,"Hs6st3","ExN_mDG","PTZvsSAL_1hr","Down","Sig"
1.61180785325881e-07,-0.797805693577752,0.384,0.38,0.00403709513005735,"Pitpnc1","ExN_mDG","PTZvsSAL_1hr","Down","Sig"
1.64636893939958e-07,-0.450155286414062,0.913,0.865,0.00412366028251413,"Cadm1","ExN_mDG","PTZvsSAL_1hr","Down","Sig"
1.78019154188297e-07,-0.410163910462991,0.594,0.547,0.00445884575495426,"Snca","ExN_mDG","PTZvsSAL_1hr","Down","Sig"
2.22131132073565e-07,0.808524100684864,0.634,0.362,0.00556371846504659,"Acap2","ExN_mDG","PTZvsSAL_1hr","Up","Sig"
2.45807770134305e-07,-0.341432257576065,0.78,0.742,0.00615674721855394,"St6galnac5","ExN_mDG","PTZvsSAL_1hr","Down","Sig"
2.75186388950353e-07,0.788778371272961,0.716,0.424,0.00689259348403949,"Cdk14","ExN_mDG","PTZvsSAL_1hr","Up","Sig"
3.63013695678438e-07,0.482279643685764,0.897,0.841,0.00909240403565783,"Trpm3","ExN_mDG","PTZvsSAL_1hr","Up","Sig"
3.69510768644324e-07,-0.305741610981778,0.504,0.451,0.00925513622223439,"Asic2","ExN_mDG","PTZvsSAL_1hr","Down","Sig"
4.26404542635235e-07,-0.642154441001845,0.569,0.648,0.0106801545793847,"Cntnap2","ExN_mDG","PTZvsSAL_1hr","Down","Sig"
4.66895454174717e-07,-0.733809896547976,0.414,0.451,0.0116943304407141,"Kif26b","ExN_mDG","PTZvsSAL_1hr","Down","Sig"
5.32794563813045e-07,-0.295952506931494,0.879,0.93,0.0133449054398253,"Dcc","ExN_mDG","PTZvsSAL_1hr","Down","Sig"
6.23481614448965e-07,1.21003321693664,0.389,0.169,0.0156163439971032,"Fhit","ExN_mDG","PTZvsSAL_1hr","Up","Sig"
6.46535041373964e-07,0.844537110234597,0.687,0.448,0.0161937631812937,"Ano3","ExN_mDG","PTZvsSAL_1hr","Up","Sig"
6.78314146300563e-07,-0.280656843663081,0.936,0.914,0.0169897344223902,"Cacna1c","ExN_mDG","PTZvsSAL_1hr","Down","Sig"
7.03355992252758e-07,-0.651260199154513,0.308,0.312,0.0176169575379548,"Lars2","ExN_mDG","PTZvsSAL_1hr","Down","Sig"
7.61681742133819e-07,-0.878885872430919,0.241,0.328,0.0190778425952258,"Stmn2","ExN_mDG","PTZvsSAL_1hr","Down","Sig"
9.16982454363116e-07,-0.235970759436742,0.909,0.872,0.022967659534433,"Dpp6","ExN_mDG","PTZvsSAL_1hr","Down","Sig"
9.27846890838887e-07,0.95238900472691,0.611,0.341,0.0232397810748416,"Itga8","ExN_mDG","PTZvsSAL_1hr","Up","Sig"
1.00996526592162e-06,-0.517054185736769,0.625,0.602,0.0252966000155387,"Hnrnpa2b1","ExN_mDG","PTZvsSAL_1hr","Down","Sig"
1.15953647589806e-06,-0.37773445533142,0.546,0.526,0.0290429101118188,"Cdh13","ExN_mDG","PTZvsSAL_1hr","Down","Sig"
1.18642822550349e-06,0.542905964179632,0.629,0.375,0.029716467764186,"Vps13c","ExN_mDG","PTZvsSAL_1hr","Up","Sig"
1.19160140025498e-06,0.802763310575819,0.836,0.656,0.0298460402721866,"Ahcyl2","ExN_mDG","PTZvsSAL_1hr","Up","Sig"
1.37657096165712e-06,-0.623966343579542,0.523,0.518,0.0344789728766258,"Pabpn1","ExN_mDG","PTZvsSAL_1hr","Down","Sig"
1.47908144053242e-06,-0.606443536416561,0.548,0.578,0.0370465528410154,"Myef2","ExN_mDG","PTZvsSAL_1hr","Down","Sig"
1.49286146525406e-06,-0.241456178144773,0.925,0.922,0.0373917011202184,"Prkg1","ExN_mDG","PTZvsSAL_1hr","Down","Sig"
1.52483164040515e-06,-0.282981929039008,0.364,0.302,0.0381924580972278,"Pdzrn4","ExN_mDG","PTZvsSAL_1hr","Down","Sig"
1.59106261213828e-06,0.433971032630593,0.877,0.773,0.0398513452462275,"Epha7","ExN_mDG","PTZvsSAL_1hr","Up","Sig"
1.73933280918968e-06,-0.359103634465584,0.573,0.526,0.0435650688717739,"Mef2c","ExN_mDG","PTZvsSAL_1hr","Down","Sig"
1.77010580533233e-06,0.214331659095127,0.997,0.99,0.0443358401061589,"Grik2","ExN_mDG","PTZvsSAL_1hr","Up","Sig"
3.8572365879903e-61,-1.35177819289488,0.439,0.89,9.66122048193931e-57,"Cwc22","ExN_mDG","PTZvsSAL_24hr","Down","Sig"
7.93862852924443e-27,1.48597476884806,0.718,0.505,1.98838828771985e-22,"mt-Co3","ExN_mDG","PTZvsSAL_24hr","Up","Sig"
1.17542459794719e-21,1.41544601435029,0.648,0.446,2.94408599047833e-17,"mt-Co2","ExN_mDG","PTZvsSAL_24hr","Up","Sig"
3.20816574917199e-20,1.15250826017465,0.505,0.426,8.03549275195109e-16,"Gm47283","ExN_mDG","PTZvsSAL_24hr","Up","Sig"
2.46851409170627e-17,1.42072449867774,0.555,0.364,6.1828872454967e-13,"mt-Nd1","ExN_mDG","PTZvsSAL_24hr","Up","Sig"
1.14911076462291e-16,1.28048697899475,0.553,0.37,2.878177732151e-12,"mt-Co1","ExN_mDG","PTZvsSAL_24hr","Up","Sig"
7.74254170853578e-16,-0.312303111636875,0.972,0.997,1.93927442173696e-11,"Gm42418","ExN_mDG","PTZvsSAL_24hr","Down","Sig"
5.72607301078097e-15,1.30450993280126,0.601,0.464,1.43420950701031e-10,"mt-Atp6","ExN_mDG","PTZvsSAL_24hr","Up","Sig"
9.09479207092165e-13,0.354683653022967,1,1,2.27797257000375e-08,"Malat1","ExN_mDG","PTZvsSAL_24hr","Up","Sig"
1.52825723377592e-11,1.07283111595451,0.46,0.403,3.82782589343854e-07,"Tubb2a","ExN_mDG","PTZvsSAL_24hr","Up","Sig"
1.23163667042459e-10,1.25173753833648,0.408,0.279,3.08488036841248e-06,"mt-Cytb","ExN_mDG","PTZvsSAL_24hr","Up","Sig"
2.04965440855943e-09,1.22246827928939,0.399,0.272,5.1337693971188e-05,"mt-Nd4","ExN_mDG","PTZvsSAL_24hr","Up","Sig"
9.16852124896018e-09,1.27403415849622,0.394,0.274,0.000229643951722706,"mt-Nd2","ExN_mDG","PTZvsSAL_24hr","Up","Sig"
1.10610931738811e-08,0.922355250014164,0.673,0.644,0.0002770472007262,"Tuba1a","ExN_mDG","PTZvsSAL_24hr","Up","Sig"
1.86839146253797e-08,0.754059655153338,0.459,0.474,0.000467976009621885,"Hsp90ab1","ExN_mDG","PTZvsSAL_24hr","Up","Sig"
