gene,GO,GO_ont,GO_q,DEG_adjp,GO_fc,DEG_log2FC,ID,GO_p,GO_r,GO_ct,GO_cp,DEG_p,DEG_pct1,DEG_pct2,DEG_reg,DEG_sig,DEG_FDR,DEG_edit
Il1rapl1,postsynapse organization,BP,7.399826818326229e-18,1.03604071195687e-20,5.38042152344809,-0.435745430475163,GO:0099173,1.3082820367388199e-20,0.0756302521008403,ExN_mDG,24hrvs1hr_PTZ,4.13638644131781e-25,0.977,0.996,Down,Sig,19.984623178344822,Il1rapl1
Il1rap,postsynapse organization,BP,7.399826818326229e-18,1.8146718349850098e-19,5.38042152344809,-0.947526410902694,GO:0099173,1.3082820367388199e-20,0.0756302521008403,ExN_mDG,24hrvs1hr_PTZ,7.24506661470438e-24,0.508,0.777,Down,Sig,18.7412019012841,Il1rap
Cadm1,postsynapse organization,BP,7.399826818326229e-18,9.97387645342031e-19,5.38042152344809,0.453904488400478,GO:0099173,1.3082820367388199e-20,0.0756302521008403,ExN_mDG,24hrvs1hr_PTZ,3.98206430048322e-23,0.917,0.913,Up,Sig,18.001136015697575,Cadm1
Nrxn1,postsynapse organization,BP,7.399826818326229e-18,1.69428877120401e-18,5.38042152344809,0.356237406514837,GO:0099173,1.3082820367388199e-20,0.0756302521008403,ExN_mDG,24hrvs1hr_PTZ,6.76443794148605e-23,0.998,0.993,Up,Sig,17.771012567410057,Nrxn1
Ptprs,postsynapse organization,BP,7.399826818326229e-18,4.87606425949664e-17,5.38042152344809,0.73550364651315,GO:0099173,1.3082820367388199e-20,0.0756302521008403,ExN_mDG,24hrvs1hr_PTZ,1.9467657841244998e-21,0.723,0.628,Up,Sig,16.311930579640837,Ptprs
Lrrtm4,postsynapse organization,BP,7.399826818326229e-18,1.42465649583268e-16,5.38042152344809,-0.356814917982992,GO:0099173,1.3082820367388199e-20,0.0756302521008403,ExN_mDG,24hrvs1hr_PTZ,5.68793266991127e-21,0.992,0.996,Down,Sig,15.846289837373252,Lrrtm4
Grid1,postsynapse organization,BP,7.399826818326229e-18,1.2965892879010202e-15,5.38042152344809,0.388459527739184,GO:0099173,1.3082820367388199e-20,0.0756302521008403,ExN_mDG,24hrvs1hr_PTZ,5.1766250964227993e-20,0.845,0.828,Up,Sig,14.887197570751542,Grid1
Ephb2,postsynapse organization,BP,7.399826818326229e-18,5.299755948646131e-15,5.38042152344809,1.20417157363261,GO:0099173,1.3082820367388199e-20,0.0756302521008403,ExN_mDG,24hrvs1hr_PTZ,2.1159244415084198e-19,0.334,0.201,Up,Sig,14.275744129002351,Ephb2
Grid2,postsynapse organization,BP,7.399826818326229e-18,1.3567903287896101e-14,5.38042152344809,0.47204072489302,GO:0099173,1.3082820367388199e-20,0.0756302521008403,ExN_mDG,24hrvs1hr_PTZ,5.416977397650869e-19,0.698,0.651,Up,Sig,13.867487260730252,Grid2
Ptk2b,postsynapse organization,BP,7.399826818326229e-18,1.01164900394901e-13,5.38042152344809,-0.919297256453379,GO:0099173,1.3082820367388199e-20,0.0756302521008403,ExN_mDG,24hrvs1hr_PTZ,4.03900269073744e-18,0.359,0.613,Down,Sig,12.994970141734525,Ptk2b
Dlg2,postsynapse organization,BP,7.399826818326229e-18,1.3570654848688e-13,5.38042152344809,-0.31704166277829,GO:0099173,1.3082820367388199e-20,0.0756302521008403,ExN_mDG,24hrvs1hr_PTZ,5.4180759566766495e-18,0.991,0.997,Down,Sig,12.867399195058773,Dlg2
Epha4,postsynapse organization,BP,7.399826818326229e-18,9.85577441640328e-13,5.38042152344809,0.484108019131888,GO:0099173,1.3082820367388199e-20,0.0756302521008403,ExN_mDG,24hrvs1hr_PTZ,3.93491213175361e-17,0.82,0.839,Up,Sig,12.006309245402097,Epha4
Prnp,postsynapse organization,BP,7.399826818326229e-18,4.5881152077907195e-12,5.38042152344809,-1.0105158571355,GO:0099173,1.3082820367388199e-20,0.0756302521008403,ExN_mDG,24hrvs1hr_PTZ,1.83180229480206e-16,0.197,0.409,Down,Sig,11.338365685478792,Prnp
Shank2,postsynapse organization,BP,7.399826818326229e-18,9.45752814444245e-12,5.38042152344809,0.6539149892786,GO:0099173,1.3082820367388199e-20,0.0756302521008403,ExN_mDG,24hrvs1hr_PTZ,3.77591254219765e-16,0.385,0.34,Up,Sig,11.024222357626245,Shank2
Sorbs1,postsynapse organization,BP,7.399826818326229e-18,2.3456241378789897e-11,5.38042152344809,0.284141640604394,GO:0099173,1.3082820367388199e-20,0.0756302521008403,ExN_mDG,24hrvs1hr_PTZ,9.364890557268301e-16,0.723,0.78,Up,Sig,10.629741577865317,Sorbs1
Grin2b,postsynapse organization,BP,7.399826818326229e-18,1.73751595641455e-10,5.38042152344809,0.238078687488398,GO:0099173,1.3082820367388199e-20,0.0756302521008403,ExN_mDG,24hrvs1hr_PTZ,6.937022223877311e-15,0.981,0.984,Up,Sig,9.760071198391966,Grin2b
Dnm3,postsynapse organization,BP,7.399826818326229e-18,1.74619140694266e-10,5.38042152344809,0.622682317113297,GO:0099173,1.3082820367388199e-20,0.0756302521008403,ExN_mDG,24hrvs1hr_PTZ,6.9716589090216606e-15,0.523,0.452,Up,Sig,9.757908153286296,Dnm3
Arhgap39,postsynapse organization,BP,7.399826818326229e-18,4.7249466253528604e-9,5.38042152344809,-0.832875993463189,GO:0099173,1.3082820367388199e-20,0.0756302521008403,ExN_mDG,24hrvs1hr_PTZ,1.8864321576847e-13,0.399,0.629,Down,Sig,8.325603093069143,Arhgap39
Tanc2,postsynapse organization,BP,7.399826818326229e-18,5.262804017214361e-9,5.38042152344809,0.374090222428639,GO:0099173,1.3082820367388199e-20,0.0756302521008403,ExN_mDG,24hrvs1hr_PTZ,2.10117140464501e-13,0.832,0.825,Up,Sig,8.278782802475051,Tanc2
Rock2,postsynapse organization,BP,7.399826818326229e-18,2.48004743444469e-8,5.38042152344809,0.444759553137267,GO:0099173,1.3082820367388199e-20,0.0756302521008403,ExN_mDG,24hrvs1hr_PTZ,9.90157477719765e-13,0.563,0.556,Up,Sig,7.605540012592908,Rock2
Zmynd8,postsynapse organization,BP,7.399826818326229e-18,3.19420637501053e-8,5.38042152344809,0.786228096598672,GO:0099173,1.3082820367388199e-20,0.0756302521008403,ExN_mDG,24hrvs1hr_PTZ,1.27528501417756e-12,0.351,0.268,Up,Sig,7.495637027886692,Zmynd8
Nrp2,postsynapse organization,BP,7.399826818326229e-18,2.65328303955618e-7,5.38042152344809,0.682756910805744,GO:0099173,1.3082820367388199e-20,0.0756302521008403,ExN_mDG,24hrvs1hr_PTZ,1.05932169104331e-11,0.489,0.406,Up,Sig,6.576216419086355,Nrp2
Nrxn3,postsynapse organization,BP,7.399826818326229e-18,1.36611073993512e-6,5.38042152344809,-0.929996029638207,GO:0099173,1.3082820367388199e-20,0.0756302521008403,ExN_mDG,24hrvs1hr_PTZ,5.45418908426208e-11,0.591,0.762,Down,Sig,5.864514094363561,Nrxn3
Adgrl3,postsynapse organization,BP,7.399826818326229e-18,1.37743419373099e-6,5.38042152344809,-0.651882324240142,GO:0099173,1.3082820367388199e-20,0.0756302521008403,ExN_mDG,24hrvs1hr_PTZ,5.49939790685908e-11,0.768,0.879,Down,Sig,5.860929140194635,Adgrl3
Dvl1,postsynapse organization,BP,7.399826818326229e-18,7.36498374927759e-6,5.38042152344809,0.892591339066251,GO:0099173,1.3082820367388199e-20,0.0756302521008403,ExN_mDG,24hrvs1hr_PTZ,2.94046542471258e-10,0.28,0.216,Up,Sig,5.132828207084332,Dvl1
Kalrn,postsynapse organization,BP,7.399826818326229e-18,1.46297503105997e-5,5.38042152344809,-0.398933735305303,GO:0099173,1.3082820367388199e-20,0.0756302521008403,ExN_mDG,24hrvs1hr_PTZ,5.8409191961511e-10,0.888,0.964,Down,Sig,4.834763086017827,Kalrn
Itsn1,postsynapse organization,BP,7.399826818326229e-18,3.00086651420487e-5,5.38042152344809,0.386176478025002,GO:0099173,1.3082820367388199e-20,0.0756302521008403,ExN_mDG,24hrvs1hr_PTZ,1.19809418860737e-9,0.498,0.517,Up,Sig,4.5227533226136645,Itsn1
Magi2,postsynapse organization,BP,7.399826818326229e-18,1.5718692473925e-4,5.38042152344809,-0.303414477960639,GO:0099173,1.3082820367388199e-20,0.0756302521008403,ExN_mDG,24hrvs1hr_PTZ,6.275678713588731e-9,0.965,0.993,Down,Sig,3.8035835826589786,Magi2
Lrfn2,postsynapse organization,BP,7.399826818326229e-18,1.8499228740968e-4,5.38042152344809,0.472403651480955,GO:0099173,1.3082820367388199e-20,0.0756302521008403,ExN_mDG,24hrvs1hr_PTZ,7.3858061807677e-9,0.414,0.376,Up,Sig,3.7328463775712546,Lrfn2
Adgrb1,postsynapse organization,BP,7.399826818326229e-18,1.9503145645532e-4,5.38042152344809,-0.786545418876221,GO:0099173,1.3082820367388199e-20,0.0756302521008403,ExN_mDG,24hrvs1hr_PTZ,7.78661941371527e-9,0.256,0.431,Down,Sig,3.7098953360057303,Adgrb1
Nrcam,postsynapse organization,BP,7.399826818326229e-18,0.00297317531684483,5.38042152344809,-0.509809916913896,GO:0099173,1.3082820367388199e-20,0.0756302521008403,ExN_mDG,24hrvs1hr_PTZ,1.18703849436852e-7,0.723,0.871,Down,Sig,2.526779481345539,Nrcam
Zfp804a,postsynapse organization,BP,7.399826818326229e-18,0.00686182462103555,5.38042152344809,-0.74164889914311,GO:0099173,1.3082820367388199e-20,0.0756302521008403,ExN_mDG,24hrvs1hr_PTZ,2.73957943906877e-7,0.453,0.623,Down,Sig,2.1635603861180623,Zfp804a
Agrn,postsynapse organization,BP,7.399826818326229e-18,0.0372086945127938,5.38042152344809,0.671288019874522,GO:0099173,1.3082820367388199e-20,0.0756302521008403,ExN_mDG,24hrvs1hr_PTZ,1.48555493722976e-6,0.386,0.342,Up,Sig,1.429355567168358,Agrn
Nos1ap,postsynapse organization,BP,7.399826818326229e-18,0.0440820022700214,5.38042152344809,-0.740656814865594,GO:0099173,1.3082820367388199e-20,0.0756302521008403,ExN_mDG,24hrvs1hr_PTZ,1.75997134467287e-6,0.239,0.396,Down,Sig,1.3557386874078008,Nos1ap
Robo1,neuron projection extension,BP,5.82029388069374e-14,1.36337093229294e-71,5.3373781512605,1.19483433953983,GO:1990138,1.32261560389791e-16,0.0605042016806723,ExN_mDG,24hrvs1hr_PTZ,5.4432504183852094e-76,0.872,0.588,Up,Sig,70.8653859696007,Robo1
Slit1,neuron projection extension,BP,5.82029388069374e-14,1.51797510784393e-52,5.3373781512605,-2.4766382846168,GO:1990138,1.32261560389791e-16,0.0605042016806723,ExN_mDG,24hrvs1hr_PTZ,6.06050667881954e-57,0.118,0.471,Down,Sig,51.81873535005757,Slit1
Myo5b,neuron projection extension,BP,5.82029388069374e-14,2.8539014731105292e-43,5.3373781512605,1.38520187960001,GO:1990138,1.32261560389791e-16,0.0605042016806723,ExN_mDG,24hrvs1hr_PTZ,1.1394184824971201e-47,0.554,0.292,Up,Sig,42.54456102436189,Myo5b
Sema6d,neuron projection extension,BP,5.82029388069374e-14,1.29613812355715e-25,5.3373781512605,0.683566232295606,GO:1990138,1.32261560389791e-16,0.0605042016806723,ExN_mDG,24hrvs1hr_PTZ,5.17482382543679e-30,0.873,0.766,Up,Sig,24.887348715207445,Sema6d
Syt1,neuron projection extension,BP,5.82029388069374e-14,2.13028194369244e-25,5.3373781512605,-0.722747212448018,GO:1990138,1.32261560389791e-16,0.0605042016806723,ExN_mDG,24hrvs1hr_PTZ,8.505138115113359e-30,0.84,0.937,Down,Sig,24.671562913703728,Syt1
Slit3,neuron projection extension,BP,5.82029388069374e-14,3.42014732303102e-24,5.3373781512605,0.404888246570179,GO:1990138,1.32261560389791e-16,0.0605042016806723,ExN_mDG,24hrvs1hr_PTZ,1.36549180461972e-28,0.923,0.944,Up,Sig,23.465955186282635,Slit3
Ntrk3,neuron projection extension,BP,5.82029388069374e-14,9.28660089105893e-22,5.3373781512605,0.360317472333582,GO:1990138,1.32261560389791e-16,0.0605042016806723,ExN_mDG,24hrvs1hr_PTZ,3.70766993694212e-26,0.966,0.942,Up,Sig,21.032143218663805,Ntrk3
Ptprs,neuron projection extension,BP,5.82029388069374e-14,4.87606425949664e-17,5.3373781512605,0.73550364651315,GO:1990138,1.32261560389791e-16,0.0605042016806723,ExN_mDG,24hrvs1hr_PTZ,1.9467657841244998e-21,0.723,0.628,Up,Sig,16.311930579640837,Ptprs
Olfm1,neuron projection extension,BP,5.82029388069374e-14,6.012456795198971e-17,5.3373781512605,-0.826136266360579,GO:1990138,1.32261560389791e-16,0.0605042016806723,ExN_mDG,24hrvs1hr_PTZ,2.40046983479018e-21,0.451,0.697,Down,Sig,16.22094803139551,Olfm1
Rims2,neuron projection extension,BP,5.82029388069374e-14,1.28864294467585e-16,5.3373781512605,-0.914265535448413,GO:1990138,1.32261560389791e-16,0.0605042016806723,ExN_mDG,24hrvs1hr_PTZ,5.14489936789177e-21,0.472,0.729,Down,Sig,15.88986739966593,Rims2
Dscam,neuron projection extension,BP,5.82029388069374e-14,1.3871227162793001e-15,5.3373781512605,0.399174911376488,GO:1990138,1.32261560389791e-16,0.0605042016806723,ExN_mDG,24hrvs1hr_PTZ,5.53807927607817e-20,0.897,0.867,Up,Sig,14.857885115966791,Dscam
Sema4d,neuron projection extension,BP,5.82029388069374e-14,6.926570801188621e-15,5.3373781512605,1.12180066373039,GO:1990138,1.32261560389791e-16,0.0605042016806723,ExN_mDG,24hrvs1hr_PTZ,2.76542931336632e-19,0.365,0.211,Up,Sig,14.159481722201521,Sema4d
L1cam,neuron projection extension,BP,5.82029388069374e-14,9.82357382025829e-14,5.3373781512605,1.36054059367221,GO:1990138,1.32261560389791e-16,0.0605042016806723,ExN_mDG,24hrvs1hr_PTZ,3.92205606270543e-18,0.331,0.176,Up,Sig,13.007730486952594,L1cam
Macf1,neuron projection extension,BP,5.82029388069374e-14,2.84213324930549e-13,5.3373781512605,0.491363471511533,GO:1990138,1.32261560389791e-16,0.0605042016806723,ExN_mDG,24hrvs1hr_PTZ,1.13472002607318e-17,0.726,0.699,Up,Sig,12.546355564662768,Macf1
Sema3e,neuron projection extension,BP,5.82029388069374e-14,4.08382527318598e-13,5.3373781512605,0.911268089006612,GO:1990138,1.32261560389791e-16,0.0605042016806723,ExN_mDG,24hrvs1hr_PTZ,1.63046483538387e-17,0.451,0.292,Up,Sig,12.388932847514235,Sema3e
Clasp2,neuron projection extension,BP,5.82029388069374e-14,3.67148511416095e-12,5.3373781512605,0.503780324283311,GO:1990138,1.32261560389791e-16,0.0605042016806723,ExN_mDG,24hrvs1hr_PTZ,1.46583826971731e-16,0.64,0.611,Up,Sig,11.43515822827623,Clasp2
Gsk3b,neuron projection extension,BP,5.82029388069374e-14,1.2611948887493002e-10,5.3373781512605,0.602010304219096,GO:1990138,1.32261560389791e-16,0.0605042016806723,ExN_mDG,24hrvs1hr_PTZ,5.035313166244671e-15,0.508,0.478,Up,Sig,9.899217797987939,Gsk3b
Sema6a,neuron projection extension,BP,5.82029388069374e-14,2.52625340036553e-10,5.3373781512605,1.25976619730218,GO:1990138,1.32261560389791e-16,0.0605042016806723,ExN_mDG,24hrvs1hr_PTZ,1.00860518240329e-14,0.257,0.145,Up,Sig,9.597523088910982,Sema6a
Wasf1,neuron projection extension,BP,5.82029388069374e-14,9.35059798087143e-10,5.3373781512605,-0.856541364426171,GO:1990138,1.32261560389791e-16,0.0605042016806723,ExN_mDG,24hrvs1hr_PTZ,3.7332207373623303e-14,0.39,0.629,Down,Sig,9.02916061463673,Wasf1
Unc13a,neuron projection extension,BP,5.82029388069374e-14,5.479596387944821e-9,5.3373781512605,0.747404148431752,GO:1990138,1.32261560389791e-16,0.0605042016806723,ExN_mDG,24hrvs1hr_PTZ,2.18772563099167e-13,0.461,0.402,Up,Sig,8.261251429279097,Unc13a
Nrp2,neuron projection extension,BP,5.82029388069374e-14,2.65328303955618e-7,5.3373781512605,0.682756910805744,GO:1990138,1.32261560389791e-16,0.0605042016806723,ExN_mDG,24hrvs1hr_PTZ,1.05932169104331e-11,0.489,0.406,Up,Sig,6.576216419086355,Nrp2
Spag9,neuron projection extension,BP,5.82029388069374e-14,5.37644153941774e-7,5.3373781512605,0.47715155067035,GO:1990138,1.32261560389791e-16,0.0605042016806723,ExN_mDG,24hrvs1hr_PTZ,2.1465411184643798e-11,0.492,0.492,Up,Sig,6.269505072123428,Spag9
Mapt,neuron projection extension,BP,5.82029388069374e-14,6.16441857275279e-7,5.3373781512605,0.538135155098133,GO:1990138,1.32261560389791e-16,0.0605042016806723,ExN_mDG,24hrvs1hr_PTZ,2.4611404849893398e-11,0.586,0.545,Up,Sig,6.2101078797419085,Mapt
Dvl1,neuron projection extension,BP,5.82029388069374e-14,7.36498374927759e-6,5.3373781512605,0.892591339066251,GO:1990138,1.32261560389791e-16,0.0605042016806723,ExN_mDG,24hrvs1hr_PTZ,2.94046542471258e-10,0.28,0.216,Up,Sig,5.132828207084332,Dvl1
Lrp1,neuron projection extension,BP,5.82029388069374e-14,1.14603604794432e-5,5.3373781512605,0.696560500881598,GO:1990138,1.32261560389791e-16,0.0605042016806723,ExN_mDG,24hrvs1hr_PTZ,4.57554217249301e-10,0.324,0.265,Up,Sig,4.9408017216556415,Lrp1
Nrn1,neuron projection extension,BP,5.82029388069374e-14,1.21674154577672e-5,5.3373781512605,-0.987702414019635,GO:1990138,1.32261560389791e-16,0.0605042016806723,ExN_mDG,24hrvs1hr_PTZ,4.857833456209191e-10,0.156,0.302,Down,Sig,4.9148016626601905,Nrn1
Hsp90aa1,neuron projection extension,BP,5.82029388069374e-14,1.90135773323394e-5,5.3373781512605,-0.499658591472963,GO:1990138,1.32261560389791e-16,0.0605042016806723,ExN_mDG,24hrvs1hr_PTZ,7.59115955297615e-10,0.268,0.448,Down,Sig,4.720936164589984,Hsp90aa1
Shtn1,neuron projection extension,BP,5.82029388069374e-14,7.99716267377202e-5,5.3373781512605,0.515454773585534,GO:1990138,1.32261560389791e-16,0.0605042016806723,ExN_mDG,24hrvs1hr_PTZ,3.1928624880313104e-9,0.418,0.372,Up,Sig,4.097064069719515,Shtn1
Raph1,neuron projection extension,BP,5.82029388069374e-14,1.0112140651237e-4,5.3373781512605,0.634823474972014,GO:1990138,1.32261560389791e-16,0.0605042016806723,ExN_mDG,24hrvs1hr_PTZ,4.03726620003871e-9,0.348,0.289,Up,Sig,3.995156898354482,Raph1
Plxna4,neuron projection extension,BP,5.82029388069374e-14,1.4478875672786e-4,5.3373781512605,0.227067770228559,GO:1990138,1.32261560389791e-16,0.0605042016806723,ExN_mDG,24hrvs1hr_PTZ,5.780682585853e-9,0.917,0.923,Up,Sig,3.8392651610713955,Plxna4
Dcx,neuron projection extension,BP,5.82029388069374e-14,5.5050158974849e-4,5.3373781512605,0.817176749945065,GO:1990138,1.32261560389791e-16,0.0605042016806723,ExN_mDG,24hrvs1hr_PTZ,2.19787435520618e-8,0.305,0.218,Up,Sig,3.2592414225269253,Dcx
Rufy3,neuron projection extension,BP,5.82029388069374e-14,7.6423797386739e-4,5.3373781512605,0.529020907989914,GO:1990138,1.32261560389791e-16,0.0605042016806723,ExN_mDG,24hrvs1hr_PTZ,3.05121561012254e-8,0.394,0.364,Up,Sig,3.1167713866537214,Rufy3
Rims1,neuron projection extension,BP,5.82029388069374e-14,0.0011000521647821,5.3373781512605,-0.413092746338222,GO:1990138,1.32261560389791e-16,0.0605042016806723,ExN_mDG,24hrvs1hr_PTZ,4.39195178976365e-8,0.822,0.933,Down,Sig,2.9585867199873594,Rims1
Trim46,neuron projection extension,BP,5.82029388069374e-14,0.00170484683579911,5.3373781512605,0.694561289877374,GO:1990138,1.32261560389791e-16,0.0605042016806723,ExN_mDG,24hrvs1hr_PTZ,6.80659095220631e-8,0.327,0.269,Up,Sig,2.76831463212908,Trim46
Prickle1,neuron projection extension,BP,5.82029388069374e-14,0.00308442308934577,5.3373781512605,-0.760743025142295,GO:1990138,1.32261560389791e-16,0.0605042016806723,ExN_mDG,24hrvs1hr_PTZ,1.2314541020265e-7,0.336,0.522,Down,Sig,2.510826054497379,Prickle1
Bcl11a,neuron projection extension,BP,5.82029388069374e-14,0.0437203394427479,5.3373781512605,0.536245071717526,GO:1990138,1.32261560389791e-16,0.0605042016806723,ExN_mDG,24hrvs1hr_PTZ,1.74553197759204e-6,0.343,0.325,Up,Sig,1.3593164748664324,Bcl11a
Robo1,developmental growth involved in morphogenesis,BP,5.82029388069374e-14,1.36337093229294e-71,4.56186166774402,1.19483433953983,GO:0060560,1.37202957485336e-16,0.0705882352941176,ExN_mDG,24hrvs1hr_PTZ,5.4432504183852094e-76,0.872,0.588,Up,Sig,70.8653859696007,Robo1
Slit1,developmental growth involved in morphogenesis,BP,5.82029388069374e-14,1.51797510784393e-52,4.56186166774402,-2.4766382846168,GO:0060560,1.37202957485336e-16,0.0705882352941176,ExN_mDG,24hrvs1hr_PTZ,6.06050667881954e-57,0.118,0.471,Down,Sig,51.81873535005757,Slit1
Myo5b,developmental growth involved in morphogenesis,BP,5.82029388069374e-14,2.8539014731105292e-43,4.56186166774402,1.38520187960001,GO:0060560,1.37202957485336e-16,0.0705882352941176,ExN_mDG,24hrvs1hr_PTZ,1.1394184824971201e-47,0.554,0.292,Up,Sig,42.54456102436189,Myo5b
Sema6d,developmental growth involved in morphogenesis,BP,5.82029388069374e-14,1.29613812355715e-25,4.56186166774402,0.683566232295606,GO:0060560,1.37202957485336e-16,0.0705882352941176,ExN_mDG,24hrvs1hr_PTZ,5.17482382543679e-30,0.873,0.766,Up,Sig,24.887348715207445,Sema6d
Syt1,developmental growth involved in morphogenesis,BP,5.82029388069374e-14,2.13028194369244e-25,4.56186166774402,-0.722747212448018,GO:0060560,1.37202957485336e-16,0.0705882352941176,ExN_mDG,24hrvs1hr_PTZ,8.505138115113359e-30,0.84,0.937,Down,Sig,24.671562913703728,Syt1
Kif26b,developmental growth involved in morphogenesis,BP,5.82029388069374e-14,6.435543930280869e-25,4.56186166774402,0.902478399130333,GO:0060560,1.37202957485336e-16,0.0705882352941176,ExN_mDG,24hrvs1hr_PTZ,2.56938712431863e-29,0.532,0.414,Up,Sig,24.191414740766376,Kif26b
Slit3,developmental growth involved in morphogenesis,BP,5.82029388069374e-14,3.42014732303102e-24,4.56186166774402,0.404888246570179,GO:0060560,1.37202957485336e-16,0.0705882352941176,ExN_mDG,24hrvs1hr_PTZ,1.36549180461972e-28,0.923,0.944,Up,Sig,23.465955186282635,Slit3
Ntrk3,developmental growth involved in morphogenesis,BP,5.82029388069374e-14,9.28660089105893e-22,4.56186166774402,0.360317472333582,GO:0060560,1.37202957485336e-16,0.0705882352941176,ExN_mDG,24hrvs1hr_PTZ,3.70766993694212e-26,0.966,0.942,Up,Sig,21.032143218663805,Ntrk3
Cadm1,developmental growth involved in morphogenesis,BP,5.82029388069374e-14,9.97387645342031e-19,4.56186166774402,0.453904488400478,GO:0060560,1.37202957485336e-16,0.0705882352941176,ExN_mDG,24hrvs1hr_PTZ,3.98206430048322e-23,0.917,0.913,Up,Sig,18.001136015697575,Cadm1
Ptprs,developmental growth involved in morphogenesis,BP,5.82029388069374e-14,4.87606425949664e-17,4.56186166774402,0.73550364651315,GO:0060560,1.37202957485336e-16,0.0705882352941176,ExN_mDG,24hrvs1hr_PTZ,1.9467657841244998e-21,0.723,0.628,Up,Sig,16.311930579640837,Ptprs
Olfm1,developmental growth involved in morphogenesis,BP,5.82029388069374e-14,6.012456795198971e-17,4.56186166774402,-0.826136266360579,GO:0060560,1.37202957485336e-16,0.0705882352941176,ExN_mDG,24hrvs1hr_PTZ,2.40046983479018e-21,0.451,0.697,Down,Sig,16.22094803139551,Olfm1
Rims2,developmental growth involved in morphogenesis,BP,5.82029388069374e-14,1.28864294467585e-16,4.56186166774402,-0.914265535448413,GO:0060560,1.37202957485336e-16,0.0705882352941176,ExN_mDG,24hrvs1hr_PTZ,5.14489936789177e-21,0.472,0.729,Down,Sig,15.88986739966593,Rims2
Dscam,developmental growth involved in morphogenesis,BP,5.82029388069374e-14,1.3871227162793001e-15,4.56186166774402,0.399174911376488,GO:0060560,1.37202957485336e-16,0.0705882352941176,ExN_mDG,24hrvs1hr_PTZ,5.53807927607817e-20,0.897,0.867,Up,Sig,14.857885115966791,Dscam
Prkg1,developmental growth involved in morphogenesis,BP,5.82029388069374e-14,1.8206756349896902e-15,4.56186166774402,0.336229642512194,GO:0060560,1.37202957485336e-16,0.0705882352941176,ExN_mDG,24hrvs1hr_PTZ,7.26903675086711e-20,0.931,0.925,Up,Sig,14.739767419653623,Prkg1
Sema4d,developmental growth involved in morphogenesis,BP,5.82029388069374e-14,6.926570801188621e-15,4.56186166774402,1.12180066373039,GO:0060560,1.37202957485336e-16,0.0705882352941176,ExN_mDG,24hrvs1hr_PTZ,2.76542931336632e-19,0.365,0.211,Up,Sig,14.159481722201521,Sema4d
