gene,condition,go_term_count,ID
Gria2,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,2,GO:0035235
Gria2,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,2,GO:1990806
Grin1,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,6,GO:0007409
Grin1,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,6,GO:0050807
Grin1,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,6,GO:0001964
Grin1,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,6,GO:1990806
Grin1,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,6,GO:0050803
Grin1,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,6,GO:0035235
Grin2a,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,3,GO:0001964
Grin2a,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,3,GO:0035235
Grin2a,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,3,GO:1990806
Hsp90aa1,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,2,GO:0007409
Hsp90aa1,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,2,GO:0048675
Hsp90ab1,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,2,GO:0048675
Hsp90ab1,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,2,GO:0007409
Hspa8,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,11,GO:0050803
Hspa8,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,11,GO:0000398
Hspa8,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,11,GO:0008380
Hspa8,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,11,GO:1903311
Hspa8,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,11,GO:0050684
Hspa8,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,11,GO:0043484
Hspa8,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,11,GO:0048024
Hspa8,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,11,GO:0000375
Hspa8,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,11,GO:0050807
Hspa8,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,11,GO:0006397
Hspa8,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,11,GO:0000377
L1cam,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,2,GO:0048675
L1cam,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,2,GO:0007409
Malat1,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,12,GO:1903311
Malat1,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,12,GO:0000398
Malat1,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,12,GO:0000377
Malat1,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,12,GO:0000380
Malat1,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,12,GO:0006397
Malat1,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,12,GO:0050807
Malat1,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,12,GO:0000375
Malat1,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,12,GO:0008380
Malat1,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,12,GO:0043484
Malat1,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,12,GO:0050803
Malat1,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,12,GO:0048024
Malat1,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,12,GO:0050684
Ntng1,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,1,GO:0007409
Pabpc1,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,3,GO:0008380
Pabpc1,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,3,GO:1903311
Pabpc1,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,3,GO:0006397
Ptprs,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,4,GO:0050803
Ptprs,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,4,GO:0007409
Ptprs,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,4,GO:0050807
Ptprs,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,4,GO:0048675
Rsrc1,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,6,GO:0008380
Rsrc1,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,6,GO:0000380
Rsrc1,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,6,GO:0000398
Rsrc1,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,6,GO:0000375
Rsrc1,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,6,GO:0006397
Rsrc1,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,6,GO:0000377
Safb,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,3,GO:1903311
Safb,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,3,GO:0006397
Safb,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,3,GO:0050684
Sema3c,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,2,GO:0007409
Sema3c,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,2,GO:0048675
Slc17a7,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,1,GO:0050803
Snrnp70,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,9,GO:0000398
Snrnp70,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,9,GO:0000375
Snrnp70,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,9,GO:0006397
Snrnp70,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,9,GO:0043484
Snrnp70,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,9,GO:0000377
Snrnp70,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,9,GO:0050684
Snrnp70,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,9,GO:1903311
Snrnp70,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,9,GO:0008380
Snrnp70,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,9,GO:0048024
Son,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,9,GO:0000377
Son,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,9,GO:0006397
Son,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,9,GO:0050684
Son,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,9,GO:0000398
Son,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,9,GO:1903311
Son,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,9,GO:0043484
Son,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,9,GO:0008380
Son,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,9,GO:0000375
Son,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,9,GO:0048024
Srrm2,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,5,GO:0000398
Srrm2,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,5,GO:0008380
Srrm2,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,5,GO:0006397
Srrm2,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,5,GO:0000377
Srrm2,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,5,GO:0000375
Tuba1a,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,3,GO:0050807
Tuba1a,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,3,GO:0050803
Tuba1a,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,3,GO:0001964
Tubb2b,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,1,GO:0007409
Tubb5,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,2,GO:0050803
Tubb5,ExcitatoryNeuronsCA1_PTZvsSAL_24hr,2,GO:0050807
Actb,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,8,GO:0030100
Actb,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,8,GO:0099504
Actb,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,8,GO:0036465
Actb,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,8,GO:0022898
Actb,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,8,GO:0007409
Actb,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,8,GO:0099003
Actb,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,8,GO:0099173
Actb,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,8,GO:0032409
Actg1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,5,GO:0099003
Actg1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,5,GO:0036465
Actg1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,5,GO:0007409
Actg1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,5,GO:0030100
Actg1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,5,GO:0099504
Ahi1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,3,GO:0030100
Ahi1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,3,GO:0031623
Ahi1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,3,GO:0031346
Akap8l,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,1,GO:0006397
Akt3,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,1,GO:0043270
Amph,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,4,GO:0030100
Amph,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,4,GO:0099504
Amph,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,4,GO:0036465
Amph,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,4,GO:0099003
Ankrd13d,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,2,GO:0030100
Ankrd13d,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,2,GO:0031623
Atp1b1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,5,GO:0032412
Atp1b1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,5,GO:0055117
Atp1b1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,5,GO:0032409
Atp1b1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,5,GO:0043270
Atp1b1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,5,GO:0022898
Atp2a2,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,5,GO:0099504
Atp2a2,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,5,GO:0099003
Atp2a2,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,5,GO:2000300
Atp2a2,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,5,GO:0046928
Atp2a2,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,5,GO:0055117
Atp2b1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,1,GO:0043270
Atp6v1a,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,2,GO:0099504
Atp6v1a,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,2,GO:0099003
Cacna1b,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,3,GO:0099003
Cacna1b,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,3,GO:0099504
Cacna1b,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,3,GO:0046928
Cacna1d,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,4,GO:0032412
Cacna1d,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,4,GO:0032409
Cacna1d,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,4,GO:0043270
Cacna1d,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,4,GO:0022898
Calm1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,5,GO:0022898
Calm1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,5,GO:0032412
Calm1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,5,GO:0032409
Calm1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,5,GO:0055117
Calm1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,5,GO:0043270
Calm2,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,5,GO:0032409
Calm2,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,5,GO:0032412
Calm2,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,5,GO:0022898
Calm2,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,5,GO:0055117
Calm2,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,5,GO:0043270
Calm3,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,5,GO:0032409
Calm3,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,5,GO:0055117
Calm3,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,5,GO:0032412
Calm3,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,5,GO:0022898
Calm3,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,5,GO:0043270
Cfl1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,10,GO:0022898
Cfl1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,10,GO:0099173
Cfl1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,10,GO:0032409
Cfl1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,10,GO:0050807
Cfl1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,10,GO:0043954
Cfl1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,10,GO:0031346
Cfl1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,10,GO:0032412
Cfl1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,10,GO:0031345
Cfl1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,10,GO:0043270
Cfl1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,10,GO:0050803
Chl1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,1,GO:0007409
Clk1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,2,GO:0043484
Clk1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,2,GO:0008380
Cltc,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,4,GO:0099504
Cltc,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,4,GO:0036465
Cltc,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,4,GO:0031623
Cltc,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,4,GO:0099003
Cnksr2,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,1,GO:0099173
Cwc22,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,5,GO:0000377
Cwc22,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,5,GO:0008380
Cwc22,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,5,GO:0006397
Cwc22,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,5,GO:0000398
Cwc22,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,5,GO:0000375
Ddx5,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,6,GO:0000375
Ddx5,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,6,GO:0008380
Ddx5,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,6,GO:0043484
Ddx5,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,6,GO:0000377
Ddx5,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,6,GO:0006397
Ddx5,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,6,GO:0000398
Dmd,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,6,GO:0043270
Dmd,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,6,GO:0022898
Dmd,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,6,GO:0032409
Dmd,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,6,GO:0055117
Dmd,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,6,GO:0032412
Dmd,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,6,GO:0031346
Dnm1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,5,GO:0099504
Dnm1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,5,GO:0031623
Dnm1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,5,GO:0030100
Dnm1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,5,GO:0036465
Dnm1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,5,GO:0099003
Dync1i2,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,1,GO:0031345
Dynlt1a,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,1,GO:0031346
Enc1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,1,GO:0031346
Epha6,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,1,GO:0007409
Fgf14,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,7,GO:0099003
Fgf14,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,7,GO:0099504
Fgf14,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,7,GO:0022898
Fgf14,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,7,GO:0032412
Fgf14,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,7,GO:0043270
Fgf14,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,7,GO:0032409
Fgf14,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,7,GO:0036465
Fhl1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,4,GO:0032412
Fhl1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,4,GO:0043270
Fhl1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,4,GO:0032409
Fhl1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,4,GO:0022898
Gphn,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,1,GO:0099173
Gpm6a,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,3,GO:0050803
Gpm6a,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,3,GO:0031346
Gpm6a,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,3,GO:0050807
Gria2,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,1,GO:0031623
Homer1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,8,GO:0050807
Homer1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,8,GO:0022898
Homer1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,8,GO:0099173
Homer1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,8,GO:0043270
Homer1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,8,GO:0032409
Homer1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,8,GO:0050803
Homer1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,8,GO:0032412
Homer1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,8,GO:0043954
Hpca,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,6,GO:0032412
Hpca,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,6,GO:0032409
Hpca,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,6,GO:0099003
Hpca,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,6,GO:0030100
Hpca,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,6,GO:0022898
Hpca,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,6,GO:0031623
Hsp90aa1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,2,GO:0031346
Hsp90aa1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,2,GO:0007409
Hsp90ab1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,1,GO:0007409
Hspa8,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,9,GO:0050803
Hspa8,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,9,GO:0000377
Hspa8,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,9,GO:0099173
Hspa8,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,9,GO:0000375
Hspa8,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,9,GO:0000398
Hspa8,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,9,GO:0043484
Hspa8,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,9,GO:0008380
Hspa8,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,9,GO:0050807
Hspa8,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,9,GO:0006397
Ifrd1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,2,GO:0031345
Ifrd1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,2,GO:0007409
Itm2c,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,1,GO:0031345
Khdrbs3,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,6,GO:0043484
Khdrbs3,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,6,GO:0000377
Khdrbs3,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,6,GO:0006397
Khdrbs3,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,6,GO:0000375
Khdrbs3,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,6,GO:0008380
Khdrbs3,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,6,GO:0000398
Lmo4,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,1,GO:0007409
Lrp1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,4,GO:0031345
Lrp1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,4,GO:0031346
Lrp1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,4,GO:0030100
Lrp1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,4,GO:0007409
Magi2,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,8,GO:0099003
Magi2,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,8,GO:0099173
Magi2,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,8,GO:0050803
Magi2,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,8,GO:0030100
Magi2,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,8,GO:0050807
Magi2,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,8,GO:0031623
Magi2,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,8,GO:0031346
Magi2,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,8,GO:0099504
Malat1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,8,GO:0000377
Malat1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,8,GO:0000398
Malat1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,8,GO:0050803
Malat1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,8,GO:0008380
Malat1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,8,GO:0000375
Malat1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,8,GO:0006397
Malat1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,8,GO:0043484
Malat1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,8,GO:0050807
Mctp1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,2,GO:0046928
Mctp1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,2,GO:0030100
Mib1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,1,GO:0030100
Mkln1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,2,GO:0031623
Mkln1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,2,GO:0030100
Nckap1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,1,GO:0031346
Ndfip1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,1,GO:0032409
Nefl,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,4,GO:0007409
Nefl,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,4,GO:0031346
Nefl,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,4,GO:0050807
Nefl,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,4,GO:0050803
Nlgn1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,15,GO:0099003
Nlgn1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,15,GO:0032409
Nlgn1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,15,GO:0031346
Nlgn1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,15,GO:0099173
Nlgn1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,15,GO:0032412
Nlgn1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,15,GO:0022898
Nlgn1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,15,GO:0050803
Nlgn1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,15,GO:2000300
Nlgn1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,15,GO:0046928
Nlgn1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,15,GO:0030100
Nlgn1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,15,GO:0043954
Nlgn1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,15,GO:0036465
Nlgn1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,15,GO:0099504
Nlgn1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,15,GO:0050807
Nlgn1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,15,GO:0031345
Nptx1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,2,GO:0099173
Nptx1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,2,GO:0007409
Nrg1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,6,GO:0050803
Nrg1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,6,GO:0050807
Nrg1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,6,GO:0031623
Nrg1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,6,GO:0099003
Nrg1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,6,GO:0030100
Nrg1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,6,GO:0031346
Nrxn1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,11,GO:0031346
Nrxn1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,11,GO:0099003
Nrxn1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,11,GO:0032412
Nrxn1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,11,GO:0032409
Nrxn1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,11,GO:0099504
Nrxn1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,11,GO:0050807
Nrxn1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,11,GO:0043954
Nrxn1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,11,GO:0031345
Nrxn1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,11,GO:0099173
Nrxn1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,11,GO:0050803
Nrxn1,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,11,GO:0022898
Ntng2,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,4,GO:0099173
Ntng2,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,4,GO:0050807
Ntng2,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,4,GO:0007409
Ntng2,ExcitatoryNeuronsCA3_24hrvs1hr_PTZ,4,GO:0050803
